TITLE="(Vx,Vy)"
VARIABLES=X,Y,jx,jy,Jm,T
ZONE T="T-Dummy" I=83, J=41, F=POINT
0.052410 0.007317 0.000000 0.000000 0.000000 379.498708
0.157229 0.007317 0.000000 0.000000 0.000000 411.262960
0.262048 0.007317 0.000000 0.000000 0.000000 414.970999
0.366867 0.007317 0.000000 0.000000 0.000000 415.291182
0.471687 0.007317 0.000000 0.000000 0.000000 415.313258
0.576506 0.007317 0.000000 0.000000 0.000000 415.314510
0.681325 0.007317 0.000000 0.000000 0.000000 415.314570
0.786145 0.007317 0.000000 0.000000 0.000000 415.314573
0.890964 0.007317 0.000000 0.000000 0.000000 415.314573
0.995783 0.007317 0.000000 0.000000 0.000000 415.314573
1.100602 0.007317 0.000000 0.000000 0.000000 415.314573
1.205422 0.007317 0.000000 0.000000 0.000000 415.314573
1.310241 0.007317 0.000000 0.000000 0.000000 415.314573
1.415060 0.007317 0.000000 0.000000 0.000000 415.314573
1.519880 0.007317 0.000000 0.000000 0.000000 415.314573
1.624699 0.007317 0.000000 0.000000 0.000000 415.314573
1.729518 0.007317 0.000000 0.000000 0.000000 415.314573
1.834337 0.007317 0.000000 0.000000 0.000000 415.314573
1.939157 0.007317 0.000000 0.000000 0.000000 415.314573
2.043976 0.007317 0.000000 0.000000 0.000000 415.314573
2.148795 0.007317 0.000000 0.000000 0.000000 415.314573
2.253614 0.007317 0.000000 0.000000 0.000000 415.314573
2.358434 0.007317 0.000000 0.000000 0.000000 415.314573
2.463253 0.007317 0.000000 0.000000 0.000000 415.314573
2.568072 0.007317 0.000000 0.000000 0.000000 415.314573
2.672892 0.007317 0.000000 0.000000 0.000000 415.314573
2.777711 0.007317 0.000000 0.000000 0.000000 415.314573
2.882530 0.007317 0.000000 0.000000 0.000000 415.314573
2.987349 0.007317 0.000000 0.000000 0.000000 415.314573
3.092169 0.007317 0.000000 0.000000 0.000000 415.314573
3.196988 0.007317 0.000000 0.000000 0.000000 415.314573
3.301807 0.007317 0.000000 0.000000 0.000000 415.314573
3.406627 0.007317 0.000000 0.000000 0.000000 415.314573
3.511446 0.007317 0.000000 0.000000 0.000000 415.314573
3.616265 0.007317 0.000000 0.000000 0.000000 415.314573
