TITLE="(Vx,Vy)"
VARIABLES=X,Y,jx,jy,Jm,T
ZONE T="T-Dummy" I=83, J=41, F=POINT
0.052410 0.007317 0.000000 0.000000 0.000000 409.768430
0.157229 0.007317 0.000000 0.000000 0.000000 624.222475
0.262048 0.007317 0.000000 0.000000 0.000000 629.603841
0.366867 0.007317 0.000000 0.000000 0.000000 629.690222
0.471687 0.007317 0.000000 0.000000 0.000000 629.691504
0.576506 0.007317 0.000000 0.000000 0.000000 629.691529
0.681325 0.007317 0.000000 0.000000 0.000000 629.691530
0.786145 0.007317 0.000000 0.000000 0.000000 629.691529
0.890964 0.007317 0.000000 0.000000 0.000000 629.691529
0.995783 0.007317 0.000000 0.000000 0.000000 629.691529
1.100602 0.007317 0.000000 0.000000 0.000000 629.691528
1.205422 0.007317 0.000000 0.000000 0.000000 629.691528
1.310241 0.007317 0.000000 0.000000 0.000000 629.691527
1.415060 0.007317 0.000000 0.000000 0.000000 629.691527
1.519880 0.007317 0.000000 0.000000 0.000000 629.691526
1.624699 0.007317 0.000000 0.000000 0.000000 629.691526
1.729518 0.007317 0.000000 0.000000 0.000000 629.691525
1.834337 0.007317 0.000000 0.000000 0.000000 629.691524
1.939157 0.007317 0.000000 0.000000 0.000000 629.691524
2.043976 0.007317 0.000000 0.000000 0.000000 629.691523
2.148795 0.007317 0.000000 0.000000 0.000000 629.691522
2.253614 0.007317 0.000000 0.000000 0.000000 629.691521
2.358434 0.007317 0.000000 0.000000 0.000000 629.691520
2.463253 0.007317 0.000000 0.000000 0.000000 629.691520
2.568072 0.007317 0.000000 0.000000 0.000000 629.691519
2.672892 0.007317 0.000000 0.000000 0.000000 629.691518
2.777711 0.007317 0.000000 0.000000 0.000000 629.691517
2.882530 0.007317 0.000000 0.000000 0.000000 629.691516
2.987349 0.007317 0.000000 0.000000 0.000000 629.691515
3.092169 0.007317 0.000000 0.000000 0.000000 629.691515
3.196988 0.007317 0.000000 0.000000 0.000000 629.691513
3.301807 0.007317 0.000000 0.000000 0.000000 629.691513
3.406627 0.007317 0.000000 0.000000 0.000000 629.691512
3.511446 0.007317 0.000000 0.000000 0.000000 629.691511
3.616265 0.007317 0.000000 0.000000 0.000000 629.691510
3.721084 0.007317 0.000000 0.000000 0.000000 629.691509
3.825904 0.007317 0.000000 0.000000 0.000000 629.691508
3.930723 0.007317 0.000000 0.000000 0.000000 629.691507
4.035542 0.007317 0.000000 0.000000 0.000000 629.691506
4.140361 0.007317 0.000000 0.000000 0.000000 629.691505
4.245181 0.007317 0.000000 0.000000 0.000000 629.691504
4.350000 0.007317 0.000000 0.000000 0.000000 629.691503
4.454819 0.007317 0.000000 0.000000 0.000000 629.691502
4.559639 0.007317 0.000000 0.000000 0.000000 629.691502
4.664458 0.007317 0.000000 0.000000 0.000000 629.691501
4.769277 0.007317 0.000000 0.000000 0.000000 629.691500
4.874096 0.007317 0.000000 0.000000 0.000000 629.691499
4.978916 0.007317 0.000000 0.000000 0.000000 629.691498
5.083735 0.007317 0.000000 0.000000 0.000000 629.691497
5.188554 0.007317 0.000000 0.000000 0.000000 629.691497
5.293373 0.007317 0.000000 0.000000 0.000000 629.691496
5.398193 0.007317 0.000000 0.000000 0.000000 629.691495
5.503012 0.007317 0.000000 0.000000 0.000000 629.691494
5.607831 0.007317 0.000000 0.000000 0.000000 629.691493
5.712651 0.007317 0.000000 0.000000 0.000000 629.691493
5.817470 0.007317 0.000000 0.000000 0.000000 629.691492
5.922289 0.007317 0.000000 0.000000 0.000000 629.691492
6.027108 0.007317 0.000000 0.000000 0.000000 629.691491
6.131928 0.007317 0.000000 0.000000 0.000000 629.691490
6.236747 0.007317 0.000000 0.000000 0.000000 629.691490
6.341566 0.007317 0.000000 0.000000 0.000000 629.691489
6.446386 0.007317 0.000000 0.000000 0.000000 629.691488
6.551205 0.007317 0.000000 0.000000 0.000000 629.691488
6.656024 0.007317 0.000000 0.000000 0.000000 629.691487
6.760843 0.007317 0.000000 0.000000 0.000000 629.691487
6.865663 0.007317 0.000000 0.000000 0.000000 629.691486
6.970482 0.007317 0.000000 0.000000 0.000000 629.691486
7.075301 0.007317 0.000000 0.000000 0.000000 629.691485
7.180120 0.007317 0.000000 0.000000 0.000000 629.691485
7.284940 0.007317 0.000000 0.000000 0.000000 629.691485
7.389759 0.007317 0.000000 0.000000 0.000000 629.691484
7.494578 0.007317 0.000000 0.000000 0.000000 629.691484
7.599398 0.007317 0.000000 0.000000 0.000000 629.691484
7.704217 0.007317 0.000000 0.000000 0.000000 629.691484
7.809036 0.007317 0.000000 0.000000 0.000000 629.691483
7.913855 0.007317 0.000000 0.000000 0.000000 629.691483
8.018675 0.007317 0.000000 0.000000 0.000000 629.691483
8.123494 0.007317 0.000000 0.000000 0.000000 629.691482
8.228313 0.007317 0.000000 0.000000 0.000000 629.691452
8.333133 0.007317 0.000000 0.000000 0.000000 629.690030
8.437952 0.007317 0.000000 0.000000 0.000000 629.597381
8.542771 0.007317 0.000000 0.000000 0.000000 623.852881
8.647590 0.007317 0.000000 0.000000 0.000000 392.640484
0.052410 0.021951 0.000000 0.000000 0.000000 520.765920
0.157229 0.021951 171.647461 -31.897053 174.587418 956.648229
0.262048 0.021951 552.484863 -39.290607 553.880310 963.663815
0.366867 0.021951 1046.750122 -55.286392 1048.209351 963.738490
0.471687 0.021951 1689.271484 -78.093666 1691.076660 963.739299
0.576506 0.021951 2363.630615 -112.891853 2366.337891 963.739313
0.681325 0.021951 2301.123291 -220.373260 2312.971436 963.739313
0.786145 0.021951 1668.689453 -210.743317 1684.749512 963.739313
0.890964 0.021951 1227.354736 -192.371094 1246.434082 963.739312
0.995783 0.021951 874.371948 -176.669586 897.755615 963.739311
1.100602 0.021951 583.198120 -170.750977 616.799255 963.739310
1.205422 0.021951 389.440125 -173.400696 440.604370 963.739309
1.310241 0.021951 298.044250 -176.254852 362.740387 963.739308
1.415060 0.021951 269.299988 -176.138824 336.552856 963.739307
